Region,Country,City,Year,YearlyAvgTemp
Middle East,Turkey,Istanbul,2019,62.26
North America,United States of America,Jackson,1995,64.06
North America,United States of America,Jackson,1996,63.5
North America,United States of America,Jackson,1997,63.23
North America,United States of America,Jackson,1998,66.61
North America,United States of America,Jackson,1999,65.54
North America,United States of America,Jackson,2000,64.62
North America,United States of America,Jackson,2001,63.87
North America,United States of America,Jackson,2002,64.38
North America,United States of America,Jackson,2003,63.71
North America,United States of America,Jackson,2004,64.43
North America,United States of America,Jackson,2005,64.6
North America,United States of America,Jackson,2006,65.5
North America,United States of America,Jackson,2007,65.85
North America,United States of America,Jackson,2008,64.43
North America,United States of America,Jackson,2009,64.44
North America,United States of America,Jackson,2010,64.02
North America,United States of America,Jackson,2011,65.47
North America,United States of America,Jackson,2012,66.41
North America,United States of America,Jackson,2013,63.98
North America,United States of America,Jackson,2014,63.31
North America,United States of America,Jackson,2015,66.58
North America,United States of America,Jackson,2016,66.79
North America,United States of America,Jackson,2017,66.94
North America,United States of America,Jackson,2018,64.91
North America,United States of America,Jackson,2019,65.65
North America,United States of America,Jacksonville,1995,67.41
North America,United States of America,Jacksonville,1996,66.44
North America,United States of America,Jacksonville,1997,67.67
North America,United States of America,Jacksonville,1998,69.61
North America,United States of America,Jacksonville,1999,67.73
North America,United States of America,Jacksonville,2000,66.58
North America,United States of America,Jacksonville,2001,67.46
North America,United States of America,Jacksonville,2002,68.03
North America,United States of America,Jacksonville,2003,67.28
North America,United States of America,Jacksonville,2004,67.81
North America,United States of America,Jacksonville,2005,67.52
North America,United States of America,Jacksonville,2006,68.34
North America,United States of America,Jacksonville,2007,68.08
North America,United States of America,Jacksonville,2008,67.4
North America,United States of America,Jacksonville,2009,67.92
North America,United States of America,Jacksonville,2010,66.1
North America,United States of America,Jacksonville,2011,68.27
North America,United States of America,Jacksonville,2012,68.52
North America,United States of America,Jacksonville,2013,67.97
North America,United States of America,Jacksonville,2014,66.88
North America,United States of America,Jacksonville,2015,69.31
North America,United States of America,Jacksonville,2016,68.95
North America,United States of America,Jacksonville,2017,69.87
North America,United States of America,Jacksonville,2018,69.03
North America,United States of America,Jacksonville,2019,70.22
Asia,Indonesia,Jakarta,1995,82.31
Asia,Indonesia,Jakarta,1996,81.89
Asia,Indonesia,Jakarta,1997,82.59
Asia,Indonesia,Jakarta,1998,83.1
Asia,Indonesia,Jakarta,1999,82.48
Asia,Indonesia,Jakarta,2000,83.03
Asia,Indonesia,Jakarta,2001,82.73
Asia,Indonesia,Jakarta,2002,85.47
Asia,Indonesia,Jakarta,2003,84.45
Asia,Indonesia,Jakarta,2004,84.78
Asia,Indonesia,Jakarta,2005,84.08
Asia,Indonesia,Jakarta,2006,84.52
Asia,Indonesia,Jakarta,2007,83.26
Asia,Indonesia,Jakarta,2008,83.14
Asia,Indonesia,Jakarta,2009,83.58
Asia,Indonesia,Jakarta,2010,83.28
Asia,Indonesia,Jakarta,2011,83.56
Asia,Indonesia,Jakarta,2012,83.67
Asia,Indonesia,Jakarta,2013,83.19
Asia,Indonesia,Jakarta,2014,83.47
Asia,Indonesia,Jakarta,2015,83.36
Asia,Indonesia,Jakarta,2016,83.58
Asia,Indonesia,Jakarta,2017,83.49
Asia,Indonesia,Jakarta,2018,83.57
Asia,Indonesia,Jakarta,2019,84.02
North America,United States of America,Juneau,1995,41.98
North America,United States of America,Juneau,1996,40.11
North America,United States of America,Juneau,1997,43.87
North America,United States of America,Juneau,1998,42.69
North America,United States of America,Juneau,1999,42.43
North America,United States of America,Juneau,2000,42.17
North America,United States of America,Juneau,2001,42.2
North America,United States of America,Juneau,2002,42.09
North America,United States of America,Juneau,2003,42.31
North America,United States of America,Juneau,2004,43.91
North America,United States of America,Juneau,2005,43.66
North America,United States of America,Juneau,2006,40.4
North America,United States of America,Juneau,2007,41.2
North America,United States of America,Juneau,2008,40.31
North America,United States of America,Juneau,2009,41.57
North America,United States of America,Juneau,2010,42.73
North America,United States of America,Juneau,2011,40.88
North America,United States of America,Juneau,2012,40.34
North America,United States of America,Juneau,2013,42.6
North America,United States of America,Juneau,2014,43.28
North America,United States of America,Juneau,2015,44.7
North America,United States of America,Juneau,2016,44.92
North America,United States of America,Juneau,2017,41.74
North America,United States of America,Juneau,2018,43.13
North America,United States of America,Juneau,2019,44.48
Africa,Uganda,Kampala,1995,71.91
Africa,Uganda,Kampala,1996,71.29
Africa,Uganda,Kampala,1997,72.65
Africa,Uganda,Kampala,1998,73.8
Africa,Uganda,Kampala,1999,72.11
Africa,Uganda,Kampala,2000,71.87
Africa,Uganda,Kampala,2001,71.74
Africa,Uganda,Kampala,2002,72.53
Africa,Uganda,Kampala,2003,72.56
Africa,Uganda,Kampala,2004,72.73
Africa,Uganda,Kampala,2005,72.37
Africa,Uganda,Kampala,2006,72.37
Africa,Uganda,Kampala,2007,72.35
Africa,Uganda,Kampala,2008,72.19
Africa,Uganda,Kampala,2009,72.78
Africa,Uganda,Kampala,2010,72.98
Africa,Uganda,Kampala,2011,72.33
Africa,Uganda,Kampala,2012,72.68
Africa,Uganda,Kampala,2013,72.92
Africa,Uganda,Kampala,2014,72.62
Africa,Uganda,Kampala,2015,73.22
Africa,Uganda,Kampala,2016,73.81
Africa,Uganda,Kampala,2017,72.88
Africa,Uganda,Kampala,2018,72.18
Africa,Uganda,Kampala,2019,73.04
North America,United States of America,Kansas City,1995,53.58
North America,United States of America,Kansas City,1996,51.92
North America,United States of America,Kansas City,1997,53.35
North America,United States of America,Kansas City,1998,57.19
North America,United States of America,Kansas City,1999,55.8
North America,United States of America,Kansas City,2000,54.77
North America,United States of America,Kansas City,2001,55.6
North America,United States of America,Kansas City,2002,55.33
North America,United States of America,Kansas City,2003,54.95
North America,United States of America,Kansas City,2004,54.91
North America,United States of America,Kansas City,2005,56.06
North America,United States of America,Kansas City,2006,58.28
North America,United States of America,Kansas City,2007,55.69
North America,United States of America,Kansas City,2008,52.82
North America,United States of America,Kansas City,2009,53.87
North America,United States of America,Kansas City,2010,55.22
North America,United States of America,Kansas City,2011,54.95
North America,United States of America,Kansas City,2012,58.8
North America,United States of America,Kansas City,2013,53.16
North America,United States of America,Kansas City,2014,52.99
North America,United States of America,Kansas City,2015,55.87
North America,United States of America,Kansas City,2016,57.25
North America,United States of America,Kansas City,2017,56.6
North America,United States of America,Kansas City,2018,54.62
North America,United States of America,Kansas City,2019,53.96
Asia,Pakistan,Karachi,1995,79.4
Asia,Pakistan,Karachi,1996,79.16
Asia,Pakistan,Karachi,1997,79.26
Asia,Pakistan,Karachi,1998,81.02
Asia,Pakistan,Karachi,1999,81.01
Asia,Pakistan,Karachi,2000,82.25
Asia,Pakistan,Karachi,2001,80.96
Asia,Pakistan,Karachi,2002,80.31
Asia,Pakistan,Karachi,2003,80.55
Asia,Pakistan,Karachi,2004,80.88
Asia,Pakistan,Karachi,2005,80.15
Asia,Pakistan,Karachi,2006,80.71
Asia,Pakistan,Karachi,2007,80.97
Asia,Pakistan,Karachi,2008,79.86
Asia,Pakistan,Karachi,2009,80.93
Asia,Pakistan,Karachi,2010,80.45
Asia,Pakistan,Karachi,2011,79.48
Asia,Pakistan,Karachi,2012,79.07
Asia,Pakistan,Karachi,2013,79.87
Asia,Pakistan,Karachi,2014,79.75
Asia,Pakistan,Karachi,2015,80.71
Asia,Pakistan,Karachi,2016,80.58
Asia,Pakistan,Karachi,2017,80.02
Asia,Pakistan,Karachi,2018,80.92
Asia,Pakistan,Karachi,2019,80.45
Asia,Nepal,Katmandu,1995,64.76
Asia,Nepal,Katmandu,1996,64.22
Asia,Nepal,Katmandu,1997,58.15
Asia,Nepal,Katmandu,1998,67.64
Asia,Nepal,Katmandu,1999,68.21
Asia,Nepal,Katmandu,2000,65.77
Asia,Nepal,Katmandu,2001,66.0
Asia,Nepal,Katmandu,2002,66.31
Asia,Nepal,Katmandu,2003,67.15
Asia,Nepal,Katmandu,2004,67.5
Asia,Nepal,Katmandu,2005,68.19
Asia,Nepal,Katmandu,2006,64.54
Asia,Nepal,Katmandu,2007,65.04
Asia,Nepal,Katmandu,2008,68.59
Asia,Nepal,Katmandu,2009,70.07
Asia,Nepal,Katmandu,2010,69.62
Asia,Nepal,Katmandu,2011,67.06
Asia,Nepal,Katmandu,2012,67.09
Asia,Nepal,Katmandu,2013,65.03
Asia,Nepal,Katmandu,2014,64.58
Asia,Nepal,Katmandu,2015,64.57
Asia,Nepal,Katmandu,2016,65.51
Asia,Nepal,Katmandu,2017,65.56
Asia,Nepal,Katmandu,2018,64.85
Asia,Nepal,Katmandu,2019,64.96
Europe,Ukraine,Kiev,1995,47.34
Europe,Ukraine,Kiev,1996,45.23
Europe,Ukraine,Kiev,1997,45.8
Europe,Ukraine,Kiev,1998,46.89
Europe,Ukraine,Kiev,1999,49.01
Europe,Ukraine,Kiev,2000,49.03
Europe,Ukraine,Kiev,2001,48.28
Europe,Ukraine,Kiev,2002,49.14
Europe,Ukraine,Kiev,2003,47.06
Europe,Ukraine,Kiev,2004,47.61
Europe,Ukraine,Kiev,2005,47.49
Europe,Ukraine,Kiev,2006,47.01
Europe,Ukraine,Kiev,2007,49.67
Europe,Ukraine,Kiev,2008,49.21
Europe,Ukraine,Kiev,2009,48.86
Europe,Ukraine,Kiev,2010,48.9
Europe,Ukraine,Kiev,2011,48.42
Europe,Ukraine,Kiev,2012,47.66
Europe,Ukraine,Kiev,2013,48.52
Europe,Ukraine,Kiev,2014,48.32
Europe,Ukraine,Kiev,2015,50.32
Europe,Ukraine,Kiev,2016,48.6
Europe,Ukraine,Kiev,2017,49.11
Europe,Ukraine,Kiev,2018,48.92
Europe,Ukraine,Kiev,2019,50.45
North America,United States of America,Knoxville,1995,58.58
North America,United States of America,Knoxville,1996,56.77
North America,United States of America,Knoxville,1997,57.91
North America,United States of America,Knoxville,1998,61.02
North America,United States of America,Knoxville,1999,59.57
North America,United States of America,Knoxville,2000,58.48
North America,United States of America,Knoxville,2001,59.03
North America,United States of America,Knoxville,2002,59.99
North America,United States of America,Knoxville,2003,58.27
North America,United States of America,Knoxville,2004,59.12
North America,United States of America,Knoxville,2005,59.44
North America,United States of America,Knoxville,2006,59.74
North America,United States of America,Knoxville,2007,61.03
North America,United States of America,Knoxville,2008,58.88
North America,United States of America,Knoxville,2009,58.37
North America,United States of America,Knoxville,2010,58.83
North America,United States of America,Knoxville,2011,60.58
North America,United States of America,Knoxville,2012,61.15
North America,United States of America,Knoxville,2013,58.32
North America,United States of America,Knoxville,2014,57.7
North America,United States of America,Knoxville,2015,60.19
North America,United States of America,Knoxville,2016,61.42
North America,United States of America,Knoxville,2017,60.88
North America,United States of America,Knoxville,2018,59.75
North America,United States of America,Knoxville,2019,61.09
Asia,Malaysia,Kuala Lumpur,1995,81.55
Asia,Malaysia,Kuala Lumpur,1996,81.56
Asia,Malaysia,Kuala Lumpur,1997,81.97
Asia,Malaysia,Kuala Lumpur,1998,83.92
Asia,Malaysia,Kuala Lumpur,1999,81.24
Asia,Malaysia,Kuala Lumpur,2000,81.78
Asia,Malaysia,Kuala Lumpur,2001,81.98
Asia,Malaysia,Kuala Lumpur,2002,82.71
Asia,Malaysia,Kuala Lumpur,2003,82.15
Asia,Malaysia,Kuala Lumpur,2004,82.09
Asia,Malaysia,Kuala Lumpur,2005,83.1
Asia,Malaysia,Kuala Lumpur,2006,81.66
Asia,Malaysia,Kuala Lumpur,2007,81.28
Asia,Malaysia,Kuala Lumpur,2008,80.92
Asia,Malaysia,Kuala Lumpur,2009,81.91
Asia,Malaysia,Kuala Lumpur,2010,83.43
Asia,Malaysia,Kuala Lumpur,2011,83.07
Asia,Malaysia,Kuala Lumpur,2012,82.98
Asia,Malaysia,Kuala Lumpur,2013,82.34
Asia,Malaysia,Kuala Lumpur,2014,82.43
Asia,Malaysia,Kuala Lumpur,2015,82.74
Asia,Malaysia,Kuala Lumpur,2016,83.46
Asia,Malaysia,Kuala Lumpur,2017,82.26
Asia,Malaysia,Kuala Lumpur,2018,82.01
Asia,Malaysia,Kuala Lumpur,2019,82.97
Middle East,Kuwait,Kuwait,1995,79.05
Middle East,Kuwait,Kuwait,1996,80.37
Middle East,Kuwait,Kuwait,1997,79.12
Middle East,Kuwait,Kuwait,1998,81.06
Middle East,Kuwait,Kuwait,1999,81.27
Middle East,Kuwait,Kuwait,2000,80.28
Middle East,Kuwait,Kuwait,2001,80.78
Middle East,Kuwait,Kuwait,2002,80.45
Middle East,Kuwait,Kuwait,2003,80.84
Middle East,Kuwait,Kuwait,2004,80.39
Middle East,Kuwait,Kuwait,2005,80.01
Middle East,Kuwait,Kuwait,2006,80.73
Middle East,Kuwait,Kuwait,2007,80.48
Middle East,Kuwait,Kuwait,2008,80.29
Middle East,Kuwait,Kuwait,2009,80.41
